,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,segRespRT,exp_pres_order,corrAns
406,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,giralda,CV,CV,pa,word,match,pal,gir,filler09,,1.0,,0.0,None
407,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,regata,CV,CV,pa,word,match,pal,reg,filler07,,1.0,,1.0,None
408,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,vivero,CV,CV,pa,word,match,pal,viv,filler04,,1.0,,2.0,None
409,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,cigarra,CV,CV,pa,word,match,pal,cig,filler08,,1.0,,3.0,None
410,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,palmera,CVC,CV,pa,word,mismatch,pal,pal,critical,b,1.0,0.774885,4.0,b
411,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,cornada,CVC,CV,pa,word,mismatch,pal,cor,filler06,,1.0,,5.0,None
412,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,tijera,CV,CV,pa,word,match,pal,tij,filler02,,1.0,,6.0,None
413,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,gorguera,CVC,CV,pa,word,mismatch,pal,gor,filler01,,1.0,,7.0,None
414,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,fortuna,CVC,CV,pa,word,mismatch,pal,for,filler05,,1.0,,8.0,None
415,23,Hombre,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5f0fba155449021c0b397571,2020-07-17_18h45.05.613,lemma_segmentation,Win32,5f12291ba02cfb15784378a0,block59,conducta,CVC,CV,pa,word,mismatch,pal,con,filler03,,1.0,,9.0,None
